open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2026-01-06 12:00:00,93839.99000000,94444.44000000,93352.01000000,93648.99000000,3747.64759000,2026-01-06 15:59:59,351851985.86932190,1240205,1760.24950000,165333340.46033670,0
2026-01-06 16:00:00,93649.00000000,93775.60000000,91262.94000000,92104.50000000,6154.50415000,2026-01-06 19:59:59,568541953.05716410,1445150,2330.69871000,215192887.40793860,0
2026-01-06 20:00:00,92104.49000000,93845.03000000,92098.29000000,93747.97000000,3718.67895000,2026-01-06 23:59:59,346415140.95709800,847522,1753.49801000,163409093.92396780,0
2026-01-07 00:00:00,93747.97000000,93747.97000000,92236.07000000,92815.83000000,2673.21579000,2026-01-07 03:59:59,248171557.93449730,791931,1112.08115000,103209870.03240450,0
2026-01-07 04:00:00,92815.83000000,92930.35000000,92500.00000000,92879.13000000,1043.57297000,2026-01-07 07:59:59,96774710.88613910,318478,518.99965000,48136267.86647050,0
2026-01-07 08:00:00,92879.14000000,92961.53000000,91600.00000000,92087.21000000,2601.79745000,2026-01-07 11:59:59,239581112.29346980,570714,1184.98781000,109078445.29249350,0
2026-01-07 12:00:00,92087.21000000,92299.40000000,91024.00000000,91349.96000000,3623.32777000,2026-01-07 15:59:59,332108178.15905240,1172188,1829.74858000,167763612.05242320,0
2026-01-07 16:00:00,91349.95000000,91790.00000000,90675.52000000,91186.07000000,2653.80915000,2026-01-07 19:59:59,242047959.56152180,961726,1162.73994000,106062988.81099350,0
2026-01-07 20:00:00,91186.07000000,91489.60000000,90778.32000000,91364.16000000,1680.76712000,2026-01-07 23:59:59,153223434.14029320,525215,906.31241000,82638282.09341240,0
2026-01-08 00:00:00,91364.16000000,91687.99000000,90616.36000000,90813.40000000,1794.84191000,2026-01-08 03:59:59,163576940.88635920,566090,841.95402000,76782878.61680850,0
2026-01-08 04:00:00,90813.40000000,91188.00000000,89641.84000000,90548.02000000,3107.77644000,2026-01-08 07:59:59,280939164.45360610,743009,1427.61842000,129064735.56760270,0
2026-01-08 08:00:00,90548.02000000,90917.22000000,89777.25000000,90226.77000000,2431.28077000,2026-01-08 11:59:59,219513289.13294460,769596,1099.49121000,99276538.71882320,0
2026-01-08 12:00:00,90226.77000000,90847.52000000,89311.00000000,90781.57000000,4384.25882000,2026-01-08 15:59:59,394726196.33727550,1287084,2490.76537000,224302294.28398570,0
2026-01-08 16:00:00,90781.57000000,91469.00000000,90312.89000000,90937.41000000,2656.58930000,2026-01-08 19:59:59,241747417.33085300,1003195,1320.54723000,120177406.02452350,0
2026-01-08 20:00:00,90937.42000000,91493.00000000,90568.11000000,91099.99000000,1758.04393000,2026-01-08 23:59:59,160119493.06634980,554498,1011.69949000,92164823.76344780,0
2026-01-09 00:00:00,91100.00000000,91632.10000000,90850.00000000,91220.23000000,1573.86844000,2026-01-09 03:59:59,143539695.13636590,484333,838.80137000,76517374.31982040,0
2026-01-09 04:00:00,91220.24000000,91236.72000000,90738.34000000,90741.84000000,1493.55612000,2026-01-09 07:59:59,135891241.08872490,315027,613.84951000,55873513.22460370,0
2026-01-09 08:00:00,90741.85000000,90843.77000000,89694.66000000,90463.11000000,2586.72373000,2026-01-09 11:59:59,233764925.17116990,583927,1321.22306000,119407610.34235400,0
2026-01-09 12:00:00,90463.12000000,92082.55000000,89850.00000000,91176.47000000,5694.36060000,2026-01-09 15:59:59,517909140.42160240,1412867,3433.66926000,312563519.30596750,0
2026-01-09 16:00:00,91176.48000000,91783.32000000,90190.00000000,90332.15000000,2962.09045000,2026-01-09 19:59:59,269968099.03470660,959731,1476.48920000,134645612.63302800,0
2026-01-09 20:00:00,90332.14000000,90732.01000000,90113.87000000,90641.28000000,1279.68005000,2026-01-09 23:59:59,115834079.33447850,399818,828.40030000,74992109.41176000,0
2026-01-10 00:00:00,90641.27000000,90782.23000000,90527.99000000,90626.14000000,528.98968000,2026-01-10 03:59:59,47953156.10890200,139381,230.85112000,20927200.11173470,0
2026-01-10 04:00:00,90626.15000000,90682.70000000,90408.23000000,90678.50000000,491.62648000,2026-01-10 07:59:59,44519778.66107810,128891,237.49201000,21508982.76117280,0
2026-01-10 08:00:00,90678.50000000,90832.00000000,90618.28000000,90723.86000000,647.39632000,2026-01-10 11:59:59,58733899.42495010,150291,411.61228000,37342627.87919980,0
2026-01-10 12:00:00,90723.87000000,90788.78000000,90538.46000000,90665.75000000,414.48163000,2026-01-10 15:59:59,37576099.82111680,122126,183.45599000,16631580.40527290,0
2026-01-10 16:00:00,90665.76000000,90746.00000000,90504.55000000,90626.54000000,530.14761000,2026-01-10 19:59:59,48045037.46756090,93917,258.02975000,23384743.45946860,0
2026-01-10 20:00:00,90626.54000000,90659.03000000,90404.00000000,90504.70000000,491.47550000,2026-01-10 23:59:59,44493403.99669020,131751,230.53268000,20869624.79273810,0
2026-01-11 00:00:00,90504.70000000,90737.95000000,90451.10000000,90733.50000000,463.88039000,2026-01-11 03:59:59,42051077.89090560,124999,269.94224000,24473752.22536600,0
2026-01-11 04:00:00,90733.49000000,90850.00000000,90585.34000000,90710.79000000,546.84342000,2026-01-11 07:59:59,49620691.89734780,110833,242.95420000,22045838.49489630,0
2026-01-11 08:00:00,90710.80000000,90816.00000000,90610.27000000,90754.99000000,694.37617000,2026-01-11 11:59:59,63005915.23241750,134305,369.67722000,33545318.65357380,0
2026-01-11 12:00:00,90754.99000000,91191.50000000,90708.25000000,90875.79000000,1144.02813000,2026-01-11 15:59:59,104038227.40273650,250909,616.55747000,56076322.59451000,0
2026-01-11 16:00:00,90875.79000000,91283.89000000,90673.30000000,90690.80000000,961.40735000,2026-01-11 19:59:59,87473936.33073430,232990,520.00765000,47323137.21002400,0
2026-01-11 20:00:00,90690.81000000,91041.79000000,90236.00000000,91013.65000000,1666.60048000,2026-01-11 23:59:59,151056015.17780820,427993,849.22290000,76983337.63050150,0
2026-01-12 00:00:00,91013.66000000,92519.95000000,90700.29000000,91808.12000000,3786.46912000,2026-01-12 03:59:59,347253069.64964840,953179,1964.80464000,180190844.66581430,0
2026-01-12 04:00:00,91808.12000000,92290.81000000,91381.36000000,91408.09000000,1706.23351000,2026-01-12 07:59:59,156828888.75691210,373934,879.20773000,80849578.91688630,0
2026-01-12 08:00:00,91408.09000000,91630.13000000,90370.00000000,90620.96000000,2761.14204000,2026-01-12 11:59:59,250751817.46973810,581046,1380.59851000,125360708.79548900,0
2026-01-12 12:00:00,90620.95000000,91665.00000000,90128.44000000,91665.00000000,2904.06995000,2026-01-12 15:59:59,263929473.57370710,877382,1387.55676000,126162362.52161480,0
2026-01-12 16:00:00,91664.99000000,92332.00000000,91000.53000000,91861.27000000,3629.97324000,2026-01-12 19:59:59,333268940.84908250,928463,1799.27487000,165197101.49072530,0
2026-01-12 20:00:00,91861.27000000,92046.23000000,90938.20000000,91296.20000000,1400.19482000,2026-01-12 23:59:59,127932671.97021820,385505,681.10029000,62244203.79019250,0
2026-01-13 00:00:00,91296.20000000,91546.08000000,91042.66000000,91408.91000000,1312.52459000,2026-01-13 03:59:59,119841692.45646120,325189,580.95743000,53055863.61940840,0
2026-01-13 04:00:00,91408.90000000,92275.38000000,91350.71000000,91942.00000000,2568.59009000,2026-01-13 07:59:59,236174198.07685920,445438,1329.38190000,122236330.22747870,0
2026-01-13 08:00:00,91941.99000000,92672.11000000,91924.27000000,92000.74000000,2545.21662000,2026-01-13 11:59:59,234776011.94279410,473767,1433.43980000,132234131.26171150,0
2026-01-13 12:00:00,92000.73000000,93450.00000000,91787.61000000,93449.99000000,4336.89557000,2026-01-13 15:59:59,401086823.40860860,1170196,2291.65453000,212001507.20207720,0
2026-01-13 16:00:00,93449.99000000,94231.82000000,93078.31000000,94226.84000000,4752.59807000,2026-01-13 19:59:59,444758231.02562200,1286109,2573.13381000,240844171.77413000,0
2026-01-13 20:00:00,94226.85000000,96495.00000000,94062.00000000,95414.00000000,7505.68988000,2026-01-13 23:59:59,713133844.20735870,1324372,4196.66309000,398695158.16417710,0
2026-01-14 00:00:00,95413.99000000,95722.01000000,95116.03000000,95720.99000000,2381.89992000,2026-01-14 03:59:59,227239900.72234170,643513,1225.32115000,116917073.81075960,0
2026-01-14 04:00:00,95720.99000000,95799.22000000,94559.28000000,95205.10000000,2873.63420000,2026-01-14 07:59:59,273149042.57660230,575454,1251.58289000,118967916.72341610,0
2026-01-14 08:00:00,95205.11000000,95315.15000000,94737.95000000,94792.99000000,1756.03488000,2026-01-14 11:59:59,166885522.15560410,475107,818.94631000,77838899.48974290,0
2026-01-14 12:00:00,94793.00000000,97084.68000000,94680.67000000,96764.57000000,6031.62524000,2026-01-14 15:59:59,580345459.93146470,1435939,3526.46598000,339514463.38079010,0
2026-01-14 16:00:00,96764.57000000,97777.00000000,96246.56000000,97267.42000000,6680.63165000,2026-01-14 19:59:59,649361297.85525700,1470063,3660.98842000,355886391.82122860,0
2026-01-14 20:00:00,97267.42000000,97924.49000000,96772.02000000,96951.78000000,3128.06839000,2026-01-14 23:59:59,304554598.40734490,746136,1491.68354000,145290717.37136550,0
2026-01-15 00:00:00,96951.78000000,97000.00000000,95777.00000000,95985.10000000,2821.68199000,2026-01-15 03:59:59,272054276.57474340,584806,1256.71167000,121213995.61703450,0
2026-01-15 04:00:00,95985.11000000,96760.15000000,95952.89000000,96630.48000000,2056.29256000,2026-01-15 07:59:59,198178492.14644700,462877,1060.47548000,102184478.43278790,0
2026-01-15 08:00:00,96630.47000000,97193.34000000,96289.98000000,96581.08000000,2793.34386000,2026-01-15 11:59:59,270237014.49266070,512597,1438.33168000,139186412.04425060,0
2026-01-15 12:00:00,96581.07000000,97165.03000000,95435.91000000,96737.04000000,4818.18164000,2026-01-15 15:59:59,463879280.84320280,1230231,2614.74111000,251761758.72578030,0
2026-01-15 16:00:00,96737.04000000,97163.00000000,95183.13000000,95516.01000000,7868.89039000,2026-01-15 19:59:59,758114914.49357150,1239335,3817.65242000,368379967.74423770,0
2026-01-15 20:00:00,95516.01000000,95871.00000000,95134.48000000,95604.80000000,1367.42325000,2026-01-15 23:59:59,130544204.29310820,463249,653.41531000,62376450.54739380,0
2026-01-16 00:00:00,95604.81000000,95855.12000000,95321.58000000,95354.69000000,1207.14110000,2026-01-16 03:59:59,115378279.70065720,362766,547.02685000,52286955.01205020,0
2026-01-16 04:00:00,95354.69000000,95816.83000000,95133.03000000,95653.16000000,2294.92600000,2026-01-16 07:59:59,219083322.78909410,358241,938.43824000,89624047.34746040,0
2026-01-16 08:00:00,95653.16000000,95871.47000000,95261.43000000,95429.09000000,1614.38797000,2026-01-16 11:59:59,154250645.18338600,288509,702.37319000,67143396.00647390,0
2026-01-16 12:00:00,95429.09000000,95809.08000000,94293.46000000,94585.98000000,3014.13280000,2026-01-16 15:59:59,286570081.07358240,926894,1312.36511000,124826003.50738850,0
2026-01-16 16:00:00,94585.99000000,95215.74000000,94508.00000000,95002.09000000,1854.59442000,2026-01-16 19:59:59,175975525.53327340,628508,920.37053000,87331368.06439810,0
2026-01-16 20:00:00,95002.09000000,95600.00000000,94682.00000000,95550.94000000,1182.53231000,2026-01-16 23:59:59,112761553.79725830,406641,634.49560000,60511408.14369680,0
2026-01-17 00:00:00,95550.94000000,95578.20000000,95200.00000000,95372.95000000,520.98136000,2026-01-17 03:59:59,49695618.65792460,153215,217.68083000,20764225.46637320,0
2026-01-17 04:00:00,95372.94000000,95373.64000000,95041.70000000,95101.67000000,558.53587000,2026-01-17 07:59:59,53193870.73716470,148515,260.07345000,24771942.09788950,0
2026-01-17 08:00:00,95101.67000000,95323.86000000,95021.67000000,95323.86000000,614.83515000,2026-01-17 11:59:59,58543264.68391110,157393,362.03530000,34476160.28705750,0
2026-01-17 12:00:00,95323.85000000,95639.45000000,95198.81000000,95573.64000000,1450.99515000,2026-01-17 15:59:59,138504947.12109610,240499,677.04368000,64626415.82542760,0
2026-01-17 16:00:00,95573.65000000,95576.14000000,95212.25000000,95291.38000000,636.49063000,2026-01-17 19:59:59,60710385.02337250,164857,328.24382000,31307554.04062100,0
2026-01-17 20:00:00,95291.37000000,95412.86000000,95050.00000000,95147.77000000,498.96321000,2026-01-17 23:59:59,47513855.44843890,156048,214.77575000,20452778.25360130,0
2026-01-18 00:00:00,95147.77000000,95250.00000000,94876.33000000,95200.29000000,721.03445000,2026-01-18 03:59:59,68534005.37904730,216444,302.53425000,28758607.89365080,0
2026-01-18 04:00:00,95200.29000000,95260.00000000,95028.27000000,95028.27000000,705.29271000,2026-01-18 07:59:59,67090007.56078230,141153,331.19778000,31504725.27160630,0
2026-01-18 08:00:00,95028.27000000,95295.39000000,95021.44000000,95168.06000000,960.00602000,2026-01-18 11:59:59,91353052.43952810,156208,478.64207000,45550019.17486590,0
2026-01-18 12:00:00,95168.06000000,95376.24000000,94910.00000000,95119.28000000,1177.17902000,2026-01-18 15:59:59,111962283.80245630,232386,524.22586000,49854269.93167630,0
2026-01-18 16:00:00,95119.27000000,95521.71000000,95073.02000000,95380.99000000,921.46243000,2026-01-18 19:59:59,87865233.96683370,235135,546.30202000,52098897.75909630,0
2026-01-18 20:00:00,95380.99000000,95531.12000000,93615.40000000,93673.14000000,2410.20356000,2026-01-18 23:59:59,227969160.11906410,507459,924.45406000,87451242.79038370,0
2026-01-19 00:00:00,93673.14000000,93673.14000000,91910.20000000,92690.09000000,6141.54249000,2026-01-19 03:59:59,569182623.91563580,1190855,3108.59500000,288074792.59853220,0
2026-01-19 04:00:00,92690.08000000,92861.41000000,92385.07000000,92841.62000000,1712.23708000,2026-01-19 07:59:59,158602697.54721850,328667,892.42630000,82673277.06748680,0
2026-01-19 08:00:00,92841.62000000,93368.44000000,92702.56000000,93191.96000000,1908.98628000,2026-01-19 11:59:59,177660733.40524200,432648,961.24607000,89456879.81267520,0
2026-01-19 12:00:00,93191.96000000,93226.44000000,92700.00000000,93068.62000000,1798.82427000,2026-01-19 15:59:59,167274782.34353790,493053,773.76130000,71960905.67695850,0
2026-01-19 16:00:00,93068.62000000,93420.00000000,92930.00000000,93105.85000000,1153.18382000,2026-01-19 19:59:59,107439280.65568860,373206,540.62572000,50369330.05731410,0
2026-01-19 20:00:00,93105.85000000,93342.36000000,92158.48000000,92631.00000000,1580.75353000,2026-01-19 23:59:59,146610218.18172420,540637,630.18806000,58445819.68284540,0
2026-01-20 00:00:00,92630.99000000,92870.00000000,92264.70000000,92434.92000000,1260.14088000,2026-01-20 03:59:59,116657929.28948010,496044,600.42484000,55589363.79084180,0
2026-01-20 04:00:00,92434.93000000,92470.37000000,90771.78000000,91177.98000000,4648.13308000,2026-01-20 07:59:59,424720877.63391110,1101555,1961.08373000,179184734.54298930,0
2026-01-20 08:00:00,91177.99000000,91442.88000000,90693.00000000,91218.99000000,2254.13020000,2026-01-20 11:59:59,205329533.23136660,671094,1146.90229000,104484774.50926800,0
2026-01-20 12:00:00,91218.99000000,91371.11000000,89859.06000000,90684.95000000,5038.30665000,2026-01-20 15:59:59,456669956.35714800,1454038,2000.35257000,181427851.44121270,0
2026-01-20 16:00:00,90684.95000000,90974.49000000,89292.48000000,89725.76000000,4114.75823000,2026-01-20 19:59:59,369945918.69349640,1306074,1903.49107000,171202013.03366970,0
2026-01-20 20:00:00,89725.77000000,89854.20000000,87895.98000000,88427.66000000,4691.85706000,2026-01-20 23:59:59,416352453.38877610,1035226,2016.94174000,179047686.82111270,0
2026-01-21 00:00:00,88427.66000000,89598.80000000,88250.00000000,89432.33000000,2980.55061000,2026-01-21 03:59:59,265236836.11426760,649549,1645.84484000,146474157.73287930,0
2026-01-21 04:00:00,89432.33000000,90120.44000000,89093.28000000,89213.95000000,2049.62852000,2026-01-21 07:59:59,183603104.50620170,432630,1080.91948000,96830991.37558750,0
2026-01-21 08:00:00,89213.96000000,89493.46000000,88700.00000000,88789.99000000,2010.92900000,2026-01-21 11:59:59,179332525.52432470,561074,1043.69292000,93112230.56518370,0
2026-01-21 12:00:00,88789.99000000,90574.00000000,88196.72000000,90288.04000000,4684.20136000,2026-01-21 15:59:59,418220303.67461830,1648678,2300.36503000,205526884.47963700,0
2026-01-21 16:00:00,90288.04000000,90450.00000000,87263.53000000,90355.56000000,6425.20187000,2026-01-21 19:59:59,569364367.98918590,2360969,2960.29804000,262523453.35948960,0
2026-01-21 20:00:00,90355.56000000,90377.00000000,89344.98000000,89454.73000000,2466.99236000,2026-01-21 23:59:59,221950977.55110510,766153,1234.09271000,111064033.56942350,0
2026-01-22 00:00:00,89454.73000000,90359.99000000,89454.72000000,89899.51000000,1561.80923000,2026-01-22 03:59:59,140523160.28297430,525248,950.36600000,85512174.85666610,0
2026-01-22 04:00:00,89899.51000000,90215.79000000,89802.00000000,89818.79000000,1213.67268000,2026-01-22 07:59:59,109225185.68313000,329803,604.37523000,54387742.11861700,0
2026-01-22 08:00:00,89818.79000000,90150.00000000,89760.00000000,89941.26000000,1125.90639000,2026-01-22 11:59:59,101314930.11446830,348223,538.93731000,48500990.74078370,0
2026-01-22 12:00:00,89941.26000000,90340.00000000,88515.37000000,89000.01000000,3512.25665000,2026-01-22 15:59:59,313969200.39524850,1168941,1713.87928000,153314393.94626980,0
2026-01-22 16:00:00,89000.00000000,89924.46000000,88676.95000000,89777.90000000,2304.40726000,2026-01-22 19:59:59,205774601.16338220,969034,1248.41930000,111507245.48156030,0
2026-01-22 20:00:00,89777.89000000,89946.13000000,89140.13000000,89559.67000000,1107.45271000,2026-01-22 23:59:59,99103545.71678530,402163,473.57054000,42375943.37889280,0
2026-01-23 00:00:00,89559.68000000,89979.97000000,89450.48000000,89924.78000000,1144.14106000,2026-01-23 03:59:59,102694677.23561540,371194,597.71747000,53652672.94460250,0
2026-01-23 04:00:00,89924.78000000,90088.94000000,89400.00000000,89549.45000000,1729.71757000,2026-01-23 07:59:59,155175753.31906900,560274,840.99198000,75436422.29427970,0
2026-01-23 08:00:00,89549.45000000,89632.18000000,88860.44000000,89202.48000000,1992.68771000,2026-01-23 11:59:59,177711327.21804480,580165,892.73692000,79614078.97236280,0
2026-01-23 12:00:00,89202.47000000,89865.53000000,88578.36000000,89761.61000000,2836.93325000,2026-01-23 15:59:59,253071200.32151040,1075371,1429.44282000,127545357.20910120,0
2026-01-23 16:00:00,89761.61000000,91224.99000000,89489.00000000,89982.79000000,4430.77605000,2026-01-23 19:59:59,400289384.55268430,1410872,2291.02155000,206969234.53951530,0
2026-01-23 20:00:00,89982.79000000,90156.06000000,89200.68000000,89600.26000000,1784.23355000,2026-01-23 23:59:59,159829923.03191910,622031,859.26594000,76986648.17249250,0
2026-01-24 00:00:00,89600.26000000,89957.39000000,89424.39000000,89770.02000000,760.97660000,2026-01-24 03:59:59,68253051.29648220,227811,372.07003000,33376340.76343920,0
2026-01-24 04:00:00,89770.03000000,89853.38000000,89572.81000000,89620.10000000,954.94709000,2026-01-24 07:59:59,85657544.75009300,144923,383.39699000,34388121.43339460,0
2026-01-24 08:00:00,89620.11000000,89686.43000000,89577.97000000,89595.40000000,513.59579000,2026-01-24 11:59:59,46029985.17339660,107093,198.11517000,17755955.30358670,0
2026-01-24 12:00:00,89595.41000000,89595.41000000,89171.75000000,89275.77000000,1016.91516000,2026-01-24 15:59:59,90964710.88900660,193981,437.76826000,39160483.23738170,0
2026-01-24 16:00:00,89275.77000000,89461.40000000,89162.08000000,89331.36000000,560.08706000,2026-01-24 19:59:59,50024095.71473510,152909,247.52670000,22107701.74853930,0
2026-01-24 20:00:00,89331.36000000,89489.84000000,89215.59000000,89225.34000000,420.04567000,2026-01-24 23:59:59,37534758.26816770,133137,197.09224000,17612590.95335220,0
2026-01-25 00:00:00,89225.34000000,89319.13000000,88838.72000000,88960.35000000,949.82753000,2026-01-25 03:59:59,84609577.77839580,215983,343.12143000,30567859.95397140,0
2026-01-25 04:00:00,88960.36000000,89090.13000000,88635.84000000,88659.99000000,1365.03813000,2026-01-25 07:59:59,121300375.62686140,241931,439.67300000,39070162.17450340,0
2026-01-25 08:00:00,88659.99000000,88760.00000000,88136.00000000,88570.17000000,1276.76207000,2026-01-25 11:59:59,112976354.38602530,361476,703.86499000,62285737.61793530,0
2026-01-25 12:00:00,88570.17000000,88971.89000000,88340.75000000,88446.50000000,1271.25718000,2026-01-25 15:59:59,112761097.71506500,370622,614.97033000,54559995.52682580,0
2026-01-25 16:00:00,88446.51000000,88448.85000000,86194.85000000,86495.16000000,6164.82689000,2026-01-25 19:59:59,538608130.75629710,1495854,2624.72668000,229325221.04255690,0
2026-01-25 20:00:00,86495.17000000,87013.79000000,86074.72000000,86670.36000000,3398.50839000,2026-01-25 23:59:59,293978153.57893640,1034312,1542.92014000,133495608.25160260,0
2026-01-26 00:00:00,86670.36000000,87973.11000000,86509.63000000,87282.05000000,4005.56746000,2026-01-26 03:59:59,350123125.12824870,1022875,2382.39342000,208261578.19578520,0
2026-01-26 04:00:00,87282.04000000,88074.48000000,87244.27000000,88000.64000000,3558.66159000,2026-01-26 07:59:59,312484747.25345550,643626,2137.19390000,187613642.06005640,0
2026-01-26 08:00:00,88000.64000000,88424.45000000,87600.69000000,87855.00000000,1820.37120000,2026-01-26 11:59:59,160098631.23450440,461359,818.10097000,71961010.03893700,0
2026-01-26 12:00:00,87855.01000000,88860.00000000,87325.03000000,87641.41000000,4437.30175000,2026-01-26 15:59:59,390623196.41567810,1204757,2110.41193000,185882604.02458230,0
2026-01-26 16:00:00,87641.41000000,88537.95000000,87035.51000000,88013.19000000,2334.22752000,2026-01-26 19:59:59,204958111.60122560,1022910,1164.36908000,102262664.07469040,0
2026-01-26 20:00:00,88013.19000000,88659.09000000,87542.05000000,88347.08000000,1610.38501000,2026-01-26 23:59:59,141847947.35610250,442556,816.47276000,71932892.30093850,0
2026-01-27 00:00:00,88347.08000000,88898.00000000,88194.82000000,88788.00000000,1649.23753000,2026-01-27 03:59:59,146115546.38828700,392884,936.57562000,83023875.17456570,0
